ProductName,DiscountPrice,Image_Url,Category
W3 Perfume Spray - For Women,152.00,https://www.bigbasket.com/media/uploads/p/l/40091639_1-engage-w3-perfume-spray-for-women.jpg,Beauty & Hygiene
"Parachute Advansed Onion Hair Oil - For Hair Growth and Hair Fall Control with Natural Coconut Oil & Vitamin E, 200 ml",259.00,https://www.bigbasket.com/media/uploads/p/l/40236457_2-parachute-advansed-onion-hair-growth-oil-with-natural-coconut-nourishing-controls-breakage-hairfall.jpg,Beauty & Hygiene
Mutton - Biryani Pieces 1 Kg + BB Royal Biryani Basmati Rice 1 kg,1183.00,https://www.bigbasket.com/media/uploads/p/l/1220961_1-fresho-mutton-biryani-pieces-1-kg-bb-royal-biryani-basmati-rice-1-kg.jpg,"Eggs, Meat & Fish"
"Napkin - Large, 2 Ply, 33x33cm -100% Virgin Pulp/Paper",124.00,https://www.bigbasket.com/media/uploads/p/l/1211840_1-bb-home-napkin-large-2-ply-33x33cm-100-virgin-pulppaper.jpg,Cleaning & Household
"Napkin - Large, 2 Ply, 33x33cm -100% Virgin Pulp/Paper",62.00,https://www.bigbasket.com/media/uploads/p/l/40132313_5-bb-home-napkin-large-2-ply-33x33cm-100-virgin-pulppaper.jpg,Cleaning & Household
Cleaning/Kitchen Duster,79.00,https://www.bigbasket.com/media/uploads/p/l/40198339_1-rise-n-shine-cleaningkitchen-duster.jpg,Cleaning & Household
Happy Baby Gift Pack,805.00,https://www.bigbasket.com/media/uploads/p/l/40118970_1-himalaya-baby-happy-baby-gift-pack.jpg,Baby Care
"Anti-Hairfall Shampoo - Aloe & 21 Ayurvedic Herbs, Silky, Shiny, Smooth Hair",324.35,https://www.bigbasket.com/media/uploads/p/l/40200336_2-kesh-king-anti-hairfall-shampoo-scalp-hair-medicine-nourishes-deeply.jpg,Beauty & Hygiene
"Exfoliating Walnut Scrub, No Harmful Chemicals",180.00,https://www.bigbasket.com/media/uploads/p/l/100017698_4-everyuth-naturals-exfoliating-walnut-scrub.jpg,Beauty & Hygiene
"Exfoliating Walnut Scrub, No Harmful Chemicals",127.00,https://www.bigbasket.com/media/uploads/p/l/40007380_4-everyuth-naturals-exfoliating-walnut-scrub.jpg,Beauty & Hygiene
Exfoliating Walnut Scrub,336.19,https://www.bigbasket.com/media/uploads/p/l/1206765_2-everyuth-naturals-exfoliating-walnut-scrub.jpg,Beauty & Hygiene
Exfoliating Walnut Scrub,315.00,https://www.bigbasket.com/media/uploads/p/l/1211991_1-everyuth-naturals-exfoliating-walnut-scrub.jpg,Beauty & Hygiene
"Chicken - Lollipop, Antibiotic Residue-Free, 14 To 20 pcs",209.00,https://www.bigbasket.com/media/uploads/p/l/10000928_11-fresho-chicken-lollipop-antibiotic-residue-free-10-12-pcs.jpg,"Eggs, Meat & Fish"
"Chicken - Lollipop, Antibiotic Residue-Free, 7 To 10 pcs",112.00,https://www.bigbasket.com/media/uploads/p/l/10000929_9-fresho-chicken-lollipop-antibiotic-residue-free.jpg,"Eggs, Meat & Fish"
"Chicken - Lollipop, Antibiotic Residue-Free, 28 To 35 pcs",379.00,https://www.bigbasket.com/media/uploads/p/l/10001015_4-fresho-chicken-lollipop-antibiotic-residue-free.jpg,"Eggs, Meat & Fish"
Bright Star Steel Casserole For Roti/Chapati With Steel Lid,549.00,https://www.bigbasket.com/media/uploads/p/l/40199892_7-asian-bright-star-steel-casserole-for-rotichapati-with-steel-lid.jpg,"Kitchen, Garden & Pets"
"Honey & Almonds Advanced Nourishing Body Lotion - With Wheatgerm Oil & Natural Screen, Deep Nourishment",189.00,https://www.bigbasket.com/media/uploads/p/l/40157231_8-joy-honey-almonds-advanced-nourishing-body-lotion.jpg,Beauty & Hygiene
"Honey & Almonds Advanced Nourishing Body Lotion - With Wheatgerm Oil & Natural Screen, Deep Nourishment",282.00,https://www.bigbasket.com/media/uploads/p/l/40202855_1-joy-honey-almonds-advanced-nourishing-body-lotion.jpg,Beauty & Hygiene
Honey & Almonds Advanced Nourishing Body Lotion,378.00,https://www.bigbasket.com/media/uploads/p/l/1214351_1-joy-honey-almonds-advanced-nourishing-body-lotion.jpg,Beauty & Hygiene
"White Prawns - Medium, Unpeeled, 60 to 80 Pcs",870.00,https://www.bigbasket.com/media/uploads/p/l/10000780_18-fresho-white-prawns-medium-unpeeled.jpg,"Eggs, Meat & Fish"
"White Prawns - Medium, Unpeeled, 30-50 pcs",389.00,https://www.bigbasket.com/media/uploads/p/l/10000971_14-fresho-white-prawns-medium-unpeeled-30-40-pcs.jpg,"Eggs, Meat & Fish"
"White Prawns - Medium, Unpeeled, 20-30 pcs",219.00,https://www.bigbasket.com/media/uploads/p/l/10000972_11-fresho-white-prawns-medium-unpeeled-20-30-pcs.jpg,"Eggs, Meat & Fish"
"Aloe Vera Gel Body Lotion - Soothing Care, Provides 24H Hydration, Non-Sticky",116.10,https://www.bigbasket.com/media/uploads/p/l/40251049_1-nivea-aloe-vera-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg,Beauty & Hygiene
"Aloe Vera Gel Body Lotion - Soothing Care, Provides 24H Hydration, Non-Sticky",239.20,https://www.bigbasket.com/media/uploads/p/l/40251050_1-nivea-aloe-vera-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg,Beauty & Hygiene
"Aloe Vera Gel Body Lotion - Soothing Care, Provides 24H Hydration, Non-Sticky",344.88,https://www.bigbasket.com/media/uploads/p/l/40251051_1-nivea-aloe-vera-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg,Beauty & Hygiene
French Yogurt - Mango,31.50,https://www.bigbasket.com/media/uploads/p/l/40208614_1-mamie-yova-french-yogurt-mango.jpg,"Bakery, Cakes & Dairy"
A2 Desi Cow Ghee,699.00,https://www.bigbasket.com/media/uploads/p/l/40211784_5-fresho-organic-a2-desi-cow-ghee.jpg,"Foodgrains, Oil & Masala"
Anti-Dandruff Shampoo,367.00,https://www.bigbasket.com/media/uploads/p/l/40013464_7-himalaya-anti-dandruff-shampoo.jpg,Beauty & Hygiene
Anti Dandruff Shampoo,525.00,https://www.bigbasket.com/media/uploads/p/l/40177323_3-himalaya-anti-dandruff-shampoo.jpg,Beauty & Hygiene
Coconut Powder - Desiccated,30.00,https://www.bigbasket.com/media/uploads/p/l/40133685_6-bb-popular-coconut-powder-desiccated.jpg,"Foodgrains, Oil & Masala"
Purifying Neem Foaming Face Wash,176.00,https://www.bigbasket.com/media/uploads/p/l/40013480_5-himalaya-purifying-neem-foaming-face-wash.jpg,Beauty & Hygiene
Pet Belly Container Set - Silver,299.00,https://www.bigbasket.com/media/uploads/p/l/40113995_1-steelo-pet-belly-container-set-silver.jpg,"Kitchen, Garden & Pets"
9 to 5 Primer + Matte Powder Foundation Compact,419.75,https://www.bigbasket.com/media/uploads/p/l/40143223_2-lakme-9-to-5-primer-matte-powder-foundation-compact.jpg,Beauty & Hygiene
"Rose Water Gel Body Lotion - Soothing Care, Provides 24H Hydration, Non-Sticky",116.10,https://www.bigbasket.com/media/uploads/p/l/40251052_1-nivea-rose-water-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg,Beauty & Hygiene
"Rose Water Gel Body Lotion - Soothing Care, Provides 24H Hydration, Non Sticky",239.20,https://www.bigbasket.com/media/uploads/p/l/40251053_1-nivea-rose-water-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg,Beauty & Hygiene
"Rose Water Gel Body Lotion - Soothing Care, Provides 24H Hydration, Non Sticky",311.35,https://www.bigbasket.com/media/uploads/p/l/40251054_1-nivea-rose-water-gel-body-lotion-soothing-care-provides-24h-hydration-non-sticky.jpg,Beauty & Hygiene
Refreshing Body Spray for Women - English Lavender,189.00,https://www.bigbasket.com/media/uploads/p/l/272265_4-yardley-london-deodorant-english-lavender-for-women.jpg,Beauty & Hygiene
English Lavender Deodorant - For Women,400.25,https://www.bigbasket.com/media/uploads/p/l/1213514_3-yardley-london-english-lavender-deodorant-for-women.jpg,Beauty & Hygiene
English Lavender Deodorant For Women,289.06,https://www.bigbasket.com/media/uploads/p/l/1212830_2-yardley-london-english-lavender-deodorant-for-women.jpg,Beauty & Hygiene
Bio Renew Repair Conditioner - Argan Oil of Morocco,409.00,https://www.bigbasket.com/media/uploads/p/l/40166258_3-herbal-essence-bio-renew-conditioner-with-argan-oil-of-morocco-repairs-smoothens.jpg,Beauty & Hygiene
"Argan Oil of Morocco Conditioner - For Hair Repair & No Frizz, No Paraben, No Colorants",304.00,https://www.bigbasket.com/media/uploads/p/l/40233647_4-herbal-essences-argan-oil-of-morocco-conditioner-for-hair-repair-no-frizz-no-paraben-no-colorants.jpg,Beauty & Hygiene
Total Effects 7-In-One Anti-Ageing Night Skin Cream - For Firmer Skin,319.00,https://www.bigbasket.com/media/uploads/p/l/40091741_6-olay-total-effects-7-in-1-anti-ageing-night-skin-cream.jpg,Beauty & Hygiene
"Total Effects 7 In 1 Anti-Ageing Night Cream - Rich In Vitamin B5, C & E",629.30,https://www.bigbasket.com/media/uploads/p/l/20005479_10-olay-total-effects-7-in-1-anti-ageing-night-cream-rich-in-vitamin-b5-c-e.jpg,Beauty & Hygiene
Basmati Rice/Basmati Akki - Super,671.00,https://www.bigbasket.com/media/uploads/p/l/190594_5-india-gate-basmati-rice-super.jpg,"Foodgrains, Oil & Masala"
Crushed Peanut Chikkis,45.00,https://www.bigbasket.com/media/uploads/p/l/40202691_7-indisecrets-crushed-peanut-chikkis.jpg,Snacks & Branded Foods
Wottagirl Fragrant Body Splash - Mystic Island,182.75,https://www.bigbasket.com/media/uploads/p/l/30006264_4-layerr-wottagirl-fragrant-body-splash-mystic-island.jpg,Beauty & Hygiene
Wottagirl! Perfume Spray - Mystic Island,322.52,https://www.bigbasket.com/media/uploads/p/l/1213544_4-layerr-wottagirl-perfume-spray-mystic-island.jpg,Beauty & Hygiene
"Pro Protect Pro Collection Shampoo - Moroccan & Argan Oil, Sulphate Free",342.00,https://www.bigbasket.com/media/uploads/p/l/40195269_4-tresele-pro-protect-sulphate-free-shampoo.jpg,Beauty & Hygiene
Pro Protect Pro Collection Shampoo - Moroccan & Argan Oil,236.00,https://www.bigbasket.com/media/uploads/p/l/40195270_4-tresele-pro-protect-sulphate-free-shampoo.jpg,Beauty & Hygiene
"Pro Protect Pro Collection Shampoo - Moroccan & Argan Oil, Sulphate Free",628.00,https://www.bigbasket.com/media/uploads/p/l/40195271_4-tresele-pro-protect-sulphate-free-shampoo.jpg,Beauty & Hygiene
"Cow Ghee - Organic Bilona, Pure & Natural",1040.00,https://www.bigbasket.com/media/uploads/p/l/40228894_3-himalayan-natives-cow-ghee-organic-bilona-pure-natural.jpg,"Foodgrains, Oil & Masala"
Organic Bilona Cow Ghee,924.00,https://www.bigbasket.com/media/uploads/p/l/1214171_1-himalayan-natives-organic-bilona-cow-ghee.jpg,"Foodgrains, Oil & Masala"
Cow Ghee/Tuppa - Organic Bilona,339.15,https://www.bigbasket.com/media/uploads/p/l/40198149_3-himalayan-natives-cow-ghee-organic-bilona.jpg,"Foodgrains, Oil & Masala"
Cow Ghee/Tuppa - Organic Bilona,462.00,https://www.bigbasket.com/media/uploads/p/l/40198150_3-himalayan-natives-cow-ghee-organic-bilona.jpg,"Foodgrains, Oil & Masala"
Dates/Kharjura - Red,140.00,https://www.bigbasket.com/media/uploads/p/l/40076869_1-bb-royal-dates-red-seedless.jpg,"Foodgrains, Oil & Masala"
Naturale Nourishing Coconut Water Bodywash,150.00,https://www.bigbasket.com/media/uploads/p/l/40178087_2-pears-naturale-nourishing-coconut-water-bodywash.jpg,Beauty & Hygiene
Body Oil - Olive & Almond,94.50,https://www.bigbasket.com/media/uploads/p/l/40200749_1-parachute-advansed-olive-almond-body-oil-for-nourished-glowing-skin.jpg,Beauty & Hygiene
Body Oil - Olive & Almond,162.50,https://www.bigbasket.com/media/uploads/p/l/40200750_1-parachute-advansed-olive-almond-body-oil-for-nourished-glowing-skin.jpg,Beauty & Hygiene
"Nourishing Body Lotion - Protects Dry Skin, Aloe Vera & Winter Cherry",132.00,https://www.bigbasket.com/media/uploads/p/l/40000416_11-himalaya-nourishing-body-lotion.jpg,Beauty & Hygiene
"Nourishing Body Lotion - Protects Dry Skin, Aloe Vera & Winter Cherry, Hydra-Nutri Balance",231.00,https://www.bigbasket.com/media/uploads/p/l/100355510_11-himalaya-nourishing-body-lotion.jpg,Beauty & Hygiene
"Nourishing Body Lotion - Protects Dry Skin, Aloe Vera & Winter Cherry, Hydra-Nutri Balance",67.50,https://www.bigbasket.com/media/uploads/p/l/40000415_11-himalaya-nourishing-body-lotion.jpg,Beauty & Hygiene
Forever Matte Liquid Lip Colour,221.25,https://www.bigbasket.com/media/uploads/p/l/40193711_2-lakme-forever-matte-liquid-lip-colour.jpg,Beauty & Hygiene
Body Wash Macadamia Oil & Peony Extracts + Invigorating Handwash Refill (750ml),612.75,https://www.bigbasket.com/media/uploads/p/l/1212916_1-palmolive-body-wash-macadamia-oil-peony-extracts-invigorating-handwash-refill-750ml.jpg,Beauty & Hygiene
Khari - Jeera,161.50,https://www.bigbasket.com/media/uploads/p/l/1203320_1-tasties-khari-jeera.jpg,"Bakery, Cakes & Dairy"
Khari - Jeera,85.00,https://www.bigbasket.com/media/uploads/p/l/40106025_7-tasties-khari-jeera.jpg,"Bakery, Cakes & Dairy"
Dry Pants Diapers - Small,78.50,https://www.bigbasket.com/media/uploads/p/l/40190032_1-huggies-dry-pants-diapers-small.jpg,Baby Care
"Dry Diaper Pants - Small, Bubble-bed Technology, Cottony Soft",199.00,https://www.bigbasket.com/media/uploads/p/l/40190033_2-huggies-dry-pants-diapers-small.jpg,Baby Care
"Dry Diaper Pants - Small, Bubble-bed Technology, Cottony Soft",269.00,https://www.bigbasket.com/media/uploads/p/l/40190034_2-huggies-dry-pants-diapers-small.jpg,Baby Care
Dry Pants Diapers - Small Size,511.10,https://www.bigbasket.com/media/uploads/p/l/1212868_1-huggies-dry-pants-diapers-small-size.jpg,Baby Care
Popular Plastic Bathing Mug - Pink,19.00,https://www.bigbasket.com/media/uploads/p/l/40172186_6-bb-home-popular-plastic-bathing-mug-pink.jpg,Cleaning & Household
Popular Plastic Bathing Mug - Pink,54.52,https://www.bigbasket.com/media/uploads/p/l/1213219_2-bb-home-popular-plastic-bathing-mug-pink.jpg,Cleaning & Household
Popular Plastic Bathing Mug - Pink,29.00,https://www.bigbasket.com/media/uploads/p/l/40172188_6-bb-home-popular-plastic-bathing-mug-pink.jpg,Cleaning & Household
Popular Plastic Bathing Mug - Pink,35.72,https://www.bigbasket.com/media/uploads/p/l/1213198_2-bb-home-popular-plastic-bathing-mug-pink.jpg,Cleaning & Household
"BB Royal Organic  Kashmir Honey, 500 g + Emperia Green Tea - Honey Lemon, 35 g",424.00,https://www.bigbasket.com/media/uploads/p/l/1215051_1-bb-combo-bb-royal-organic-kashmir-honey-500-g-emperia-green-tea-honey-lemon-35-g.jpg,Snacks & Branded Foods
Dry Ginger/Adarakh,30.00,https://www.bigbasket.com/media/uploads/p/l/30000284_8-bb-royal-dry-gingeradrak.jpg,"Foodgrains, Oil & Masala"
Dry Ginger/Adarakh,60.00,https://www.bigbasket.com/media/uploads/p/l/40026599_6-bb-royal-dry-gingeradrak.jpg,"Foodgrains, Oil & Masala"
Rajbhog Ice Cream,30.00,https://www.bigbasket.com/media/uploads/p/l/40190796_1-amul-rajbhog-ice-cream.jpg,"Bakery, Cakes & Dairy"
Vanilla Wafers,25.00,https://www.bigbasket.com/media/uploads/p/l/40224030_2-britannia-treat-treat-creme-wafers-vanilla.jpg,Snacks & Branded Foods
"Chicken - Biryani Cut, 20 To 25 pcs",341.00,https://www.bigbasket.com/media/uploads/p/l/40081296_4-fresho-chicken-biryani-cut.jpg,"Eggs, Meat & Fish"
Swift Stainless Steel Hand Beater - Unique Design & Durable,129.00,https://www.bigbasket.com/media/uploads/p/l/40249690_1-pigeon-swift-stainless-steel-hand-beater-unique-design-durable.jpg,"Kitchen, Garden & Pets"
Organic Himalayan Kashmir Honey,448.00,https://www.bigbasket.com/media/uploads/p/l/1213800_1-bb-royal-organic-himalayan-kashmir-honey.jpg,Snacks & Branded Foods
Organic Himalayan Kashmir Honey,259.00,https://www.bigbasket.com/media/uploads/p/l/40184646_8-bb-royal-organic-himalayan-kashmir-honey.jpg,Snacks & Branded Foods
Bio Apricot Refreshing Body Wash,131.00,https://www.bigbasket.com/media/uploads/p/l/40179817_4-biotique-bio-apricot-refreshing-body-wash.jpg,Beauty & Hygiene
Mustard/Sasive - Small,10.00,https://www.bigbasket.com/media/uploads/p/l/40133689_8-bb-popular-mustardrai-small.jpg,"Foodgrains, Oil & Masala"
Til/Ellu - Nylon,70.00,https://www.bigbasket.com/media/uploads/p/l/40075121_7-bb-royal-til-nylon.jpg,"Foodgrains, Oil & Masala"
Nylon Til/Ellu,36.00,https://www.bigbasket.com/media/uploads/p/l/40000222_7-bb-royal-til-nylon-100-g.jpg,"Foodgrains, Oil & Masala"
Garam Masala,28.00,https://www.bigbasket.com/media/uploads/p/l/40183511_1-bb-royal-garam-masala.jpg,"Foodgrains, Oil & Masala"
"White Prawns - Jumbo, Peeled & Deveined, 30-40 pcs",809.00,https://www.bigbasket.com/media/uploads/p/l/40225845_2-fresho-white-prawns-jumbo-peeled-de-veined.jpg,"Eggs, Meat & Fish"
"White Prawns - Jumbo, Peeled & Deveined, 10-20 pcs",449.00,https://www.bigbasket.com/media/uploads/p/l/40225846_1-fresho-white-prawns-jumbo-peeled-de-veined.jpg,"Eggs, Meat & Fish"
Ready To Drink Protein Milkshake - Cold Coffee,85.00,https://www.bigbasket.com/media/uploads/p/l/40184800_5-raw-pressery-protein-milkshake-cold-coffee.jpg,"Bakery, Cakes & Dairy"
Ready To Drink Protein Milkshake - Cold Coffee,210.00,https://www.bigbasket.com/media/uploads/p/l/1213867_1-raw-pressery-protein-milkshake-cold-coffee.jpg,"Bakery, Cakes & Dairy"
Ready To Drink Protein Milkshake - Cold Coffee,150.00,https://www.bigbasket.com/media/uploads/p/l/1214615_1-raw-pressery-protein-milkshake-cold-coffee.jpg,"Bakery, Cakes & Dairy"
"Non-Stick Cookware Gift Set - Blue, Flat Tawa 26 cm + Kadai with SS Lid 22.5 cm, 2.8 mm",729.00,https://www.bigbasket.com/media/uploads/p/l/40157433_4-nirlon-combo-coloured-non-stick-flat-tawa-kadai-blue.jpg,"Kitchen, Garden & Pets"
"9To5 Primer + Matte Perfect Cover Foundation - W240, Warm Beige",365.00,https://www.bigbasket.com/media/uploads/p/l/40183362_3-lakme-9to5-primer-matte-perfect-cover-foundation-w240-warm-beige.jpg,Beauty & Hygiene
"Royal Organic Wild Honey,500g+IndiSecrets Organic Tea-Infusion, Pure Tulsi,34g",388.00,https://www.bigbasket.com/media/uploads/p/l/1220657_1-bb-combo-royal-organic-wild-honey500gindisecrets-organic-tea-infusion-pure-tulsi34g.jpg,Snacks & Branded Foods
Nutrition Energy Bar - Almonds & Raisins,44.20,https://www.bigbasket.com/media/uploads/p/l/40130160_14-gooddiet-nutrition-energy-bar-almonds-raisins.jpg,Snacks & Branded Foods
Nutrition Energy Bar - Almonds & Raisins,126.71,https://www.bigbasket.com/media/uploads/p/l/1205652_1-gooddiet-nutrition-energy-bar-almonds-raisins.jpg,Snacks & Branded Foods
Nutrition Energy Bar - Almonds & Raisins,235.74,https://www.bigbasket.com/media/uploads/p/l/1205653_1-gooddiet-nutrition-energy-bar-almonds-raisins.jpg,Snacks & Branded Foods
Nutrition Energy Bar - Almonds & Raisins,343.79,https://www.bigbasket.com/media/uploads/p/l/1205654_1-gooddiet-nutrition-energy-bar-almonds-raisins.jpg,Snacks & Branded Foods
"Red Onion Black Seed Oil  Shampoo - No Parabens, pH Balances",599.40,https://www.bigbasket.com/media/uploads/p/l/40220157_2-wow-skin-science-red-onion-black-seed-oil-shampoo-no-parabens-ph-balances.jpg,Beauty & Hygiene
Soya Drink Kesar Pista,316.35,https://www.bigbasket.com/media/uploads/p/l/1205152_3-sofit-soya-drink-kesar-pista.jpg,"Bakery, Cakes & Dairy"
Soya Drink Kesar Pista,35.00,https://www.bigbasket.com/media/uploads/p/l/264233_15-sofit-soya-drink-kesar-pista.jpg,"Bakery, Cakes & Dairy"
Soya Drink Kesar Pista,215.34,https://www.bigbasket.com/media/uploads/p/l/1202890_3-sofit-soya-drink-kesar-pista.jpg,"Bakery, Cakes & Dairy"
Soya Drink Kesar Pista,111.00,https://www.bigbasket.com/media/uploads/p/l/175116_14-sofit-soya-drink-kesar-pista.jpg,"Bakery, Cakes & Dairy"
Soya Drink Kesar Pista,94.50,https://www.bigbasket.com/media/uploads/p/l/1201487_4-sofit-soya-drink-kesar-pista.jpg,"Bakery, Cakes & Dairy"
Soya Drink Kesar Pista,140.00,https://www.bigbasket.com/media/uploads/p/l/1209242_4-sofit-soya-drink-kesar-pista.jpg,"Bakery, Cakes & Dairy"
Gold Facial Kit,224.00,https://www.bigbasket.com/media/uploads/p/l/307406_6-vlcc-gold-facial-kit.jpg,Beauty & Hygiene
Gold Facial Kit,413.55,https://www.bigbasket.com/media/uploads/p/l/1213559_1-vlcc-gold-facial-kit.jpg,Beauty & Hygiene
Aloe Vera Cooling Face Gel,77.00,https://www.bigbasket.com/media/uploads/p/l/40166365_4-lever-ayush-aloe-vera-cooling-face-gel.jpg,Beauty & Hygiene
Jeera Ajwain Rusk,55.00,https://www.bigbasket.com/media/uploads/p/l/40106013_8-tasties-jeera-ajwain-rusk.jpg,"Bakery, Cakes & Dairy"
Jeera Ajwain Rusk,104.50,https://www.bigbasket.com/media/uploads/p/l/1203287_3-tasties-jeera-ajwain-rusk.jpg,"Bakery, Cakes & Dairy"
"Royal Organic Wild Honey, 500g+IndiSecrets Pure Tulsi, Ginger & Turmeric, 36g",388.00,https://www.bigbasket.com/media/uploads/p/l/1220660_1-bb-combo-royal-organic-wild-honey-500gindisecrets-pure-tulsi-ginger-turmeric-36g.jpg,Snacks & Branded Foods
Fragrance Body Spray - Napoleon,193.00,https://www.bigbasket.com/media/uploads/p/l/40001569_3-fogg-fragrance-body-spray-napoleon.jpg,Beauty & Hygiene
Fragrance Body Spray - Napoleon,334.55,https://www.bigbasket.com/media/uploads/p/l/1209964_1-fogg-fragrance-body-spray-napoleon.jpg,Beauty & Hygiene
Kolkata/Bengali Tengra Fish - Whole Cleaned,149.00,https://www.bigbasket.com/media/uploads/p/l/40227746_1-fresho-tengra-fish-whole-cut-fresh.jpg,"Eggs, Meat & Fish"
Kolkata/Bengali Tengra Fish - Whole Cleaned,269.00,https://www.bigbasket.com/media/uploads/p/l/40227747_2-fresho-tengra-fish-whole-cut-high-quality-fresh.jpg,"Eggs, Meat & Fish"
"Fish - Katla, Head",89.00,https://www.bigbasket.com/media/uploads/p/l/40087793_2-fresho-fish-katla-head.jpg,"Eggs, Meat & Fish"
"Fish - Katla, Head",119.00,https://www.bigbasket.com/media/uploads/p/l/40087794_1-fresho-fish-katla-head.jpg,"Eggs, Meat & Fish"
Banana Pudding Cake - Sliced,60.00,https://www.bigbasket.com/media/uploads/p/l/40204880_2-elite-banana-pudding-cake-sliced.jpg,"Bakery, Cakes & Dairy"
"XX3 Cologne Spray - No Gas Perfume, Spicy & Woody, Skin Friendly, For Men",178.75,https://www.bigbasket.com/media/uploads/p/l/30008984_2-engage-xx3-cologne-spray-for-men.jpg,Beauty & Hygiene
XX3 Cologne - for Men,220.01,https://www.bigbasket.com/media/uploads/p/l/1213540_1-engage-xx3-cologne-for-men.jpg,Beauty & Hygiene
Deep Clean Facial Cleanser - Normal To Oily Skin,403.20,https://www.bigbasket.com/media/uploads/p/l/1221065_2-neutrogena-deep-clean-facial-cleanser-normal-to-oily-skin.jpg,Beauty & Hygiene
Deep Clean Facial Cleanser - Normal to Oily Skin,391.00,https://www.bigbasket.com/media/uploads/p/l/258147_6-neutrogena-deep-clean-facial-cleanser-normal-to-oily-skin.jpg,Beauty & Hygiene
Deep Clean Facial Cleanser - Normal to Oily Skin,134.40,https://www.bigbasket.com/media/uploads/p/l/258132_6-neutrogena-deep-clean-facial-cleanser-normal-to-oily-skin.jpg,Beauty & Hygiene
Deep Clean Facial Cleanser - Normal to Oily Skin,666.50,https://www.bigbasket.com/media/uploads/p/l/1213567_1-neutrogena-deep-clean-facial-cleanser-normal-to-oily-skin.jpg,Beauty & Hygiene
Refreshing Body Spray for Women - English Lavender + English Rose + Morning Dew,407.55,https://www.bigbasket.com/media/uploads/p/l/40163585_2-yardley-london-deo-tripack-for-women-english-lavender-english-rose-morning-dew.jpg,Beauty & Hygiene
Rava Idli Instant Mix,93.75,https://www.bigbasket.com/media/uploads/p/l/40154067_5-aashirvaad-instant-mix-rava-idli.jpg,Snacks & Branded Foods
"Kolkata/Bengali Hilsa Fish - Cut Pieces, Large",649.00,https://www.bigbasket.com/media/uploads/p/l/40088541_1-fresho-hilsa-fish-cut-pieces-large.jpg,"Eggs, Meat & Fish"
"Kolkata/Bengali Hilsa Fish - Cut Pieces, Large",1169.00,https://www.bigbasket.com/media/uploads/p/l/40088542_1-fresho-hilsa-fish-cut-pieces-large.jpg,"Eggs, Meat & Fish"
"Kolkata/Bengali Hilsa Fish - Cut Pieces, Large",2269.00,https://www.bigbasket.com/media/uploads/p/l/40088543_1-fresho-hilsa-fish-cut-pieces-large.jpg,"Eggs, Meat & Fish"
"Regenerist Revitalising Hydration Day Cream - With SPF 15 UVA/UVB, Protects Skin",1021.00,https://www.bigbasket.com/media/uploads/p/l/20004834_8-olay-regenerist-revitalising-hydration-day-cream-with-spf-15-uvauvb-protects-skin.jpg,Beauty & Hygiene
HD PRO Conceal,486.50,https://www.bigbasket.com/media/uploads/p/l/40147485_1-la-girl-hd-pro-conceal.jpg,Beauty & Hygiene
Rosemary Essential Oil,351.00,https://www.bigbasket.com/media/uploads/p/l/30006513_4-soulflower-rosemary-essential-oil.jpg,Beauty & Hygiene
Rosemary Essential Oil,578.00,https://www.bigbasket.com/media/uploads/p/l/40079154_2-soulflower-rosemary-essential-oil.jpg,Beauty & Hygiene
"Body Wash & Shower Gel - Cool, Provides Odour Protection, Mint & Bergamot",144.00,https://www.bigbasket.com/media/uploads/p/l/40184903_7-dettol-body-wash-shower-gel-cool-provides-odour-protection-mint-bergamot.jpg,Beauty & Hygiene
Bright Complete Duo Action Face Wash - Fights Dark Spots,157.50,https://www.bigbasket.com/media/uploads/p/l/40147926_6-garnier-bright-complete-brightening-duo-action-face-wash.jpg,Beauty & Hygiene
Original Deodorant For Women,180.00,https://www.bigbasket.com/media/uploads/p/l/100176505_9-dove-original-deodorant-for-women.jpg,Beauty & Hygiene
"Extra Whitening Cell Repair SPF 15 Body Lotion - All Skin Types, 50X Vitamin C, Visible Results In 2 Weeks",336.75,https://www.bigbasket.com/media/uploads/p/l/40007430_12-nivea-extra-whitening-cell-repair-body-lotion-spf-15-50x-vitamin-c.jpg,Beauty & Hygiene
"Sensitivity & Gum Protection Toothbrush - For Better Cleaning, Improves Oral Health, Soft",75.00,https://www.bigbasket.com/media/uploads/p/l/40228310_1-sensodyne-sensitivity-gum-protection-toothbrush-for-better-cleaning-improves-oral-health-soft.jpg,Beauty & Hygiene
"Sensitivity & Gum Toothbrush - With Soft Bristles, Flexible Neck, Better Cleaning, Without Excess Pressure",150.00,https://www.bigbasket.com/media/uploads/p/l/40228311_2-sensodyne-sensitivity-gum-protection-toothbrush-for-better-cleaning-improves-oral-health-soft.jpg,Beauty & Hygiene
Rice - Baskati,67.00,https://www.bigbasket.com/media/uploads/p/l/40056476_5-bb-royal-rice-baskati.jpg,"Foodgrains, Oil & Masala"
